name,brand,calories_per_100g,protein_per_100g,carbs_per_100g,fat_per_100g,fiber_per_100g,water_per_100g,portion_name,portion_grams,source,external_id
Carne de res (promedio),,180,20.6667,0,10,0,0,,,SMAE 2014,SMAE2014:A_O_A_BAJO_EN_GRASA:25
Carne de res seca,,390.9091,64.5455,0.9091,14.5455,0,0,,,SMAE 2014,SMAE2014:A_O_A_MUY_BAJOS_EN_GRASA:61
Carne de res semigrasossa,,257.8947,18.4211,0,19.7368,0,0,,,SMAE 2014,SMAE2014:A_O_A_ALTO_EN_GRASA:7
Carne de suadero,,262.069,26.8966,0,16.5517,0,0,,,SMAE 2014,SMAE2014:A_O_A_MODERADOS_EN_GRASA:8
Carne de ternera,,157.1429,19.7143,0,8,0,0,,,SMAE 2014,SMAE2014:A_O_A_BAJO_EN_GRASA:26
Carne de venado cruda,,155.5556,21.8519,0,7.037,0,0,,,SMAE 2014,SMAE2014:A_O_A_MUY_BAJOS_EN_GRASA:62
Carne deshebrada,,250,24.6667,0,16,0,0,,,SMAE 2014,SMAE2014:A_O_A_MODERADOS_EN_GRASA:9
Carne molida de cerdo,,140,19.75,0,6.25,0,0,,,SMAE 2014,SMAE2014:A_O_A_BAJO_EN_GRASA:27
Carne molida de pavo,,110,22.3333,0,1.3333,0,0,,,SMAE 2014,SMAE2014:A_O_A_MUY_BAJOS_EN_GRASA:63
Carne molida de pollo,,113.3333,23.3333,0,1.6667,0,0,,,SMAE 2014,SMAE2014:A_O_A_MUY_BAJOS_EN_GRASA:64
Carne molida estra magna cocida,,250,24.6667,0,16,0,0,,,SMAE 2014,SMAE2014:A_O_A_MODERADOS_EN_GRASA:10
Carne molida estra magna salteada,,256.6667,25,0,16.3333,0,0,,,SMAE 2014,SMAE2014:A_O_A_MODERADOS_EN_GRASA:11
Carne molida popular de res,,293.9394,15.7576,0,25.1515,0,0,,,SMAE 2014,SMAE2014:A_O_A_ALTO_EN_GRASA:8
Carne molida regular,,267.5,18,0,21.25,0,0,,,SMAE 2014,SMAE2014:A_O_A_ALTO_EN_GRASA:9
Carne molida regular cocida,,285.7143,23.1429,0,20.8571,0,0,,,SMAE 2014,SMAE2014:A_O_A_ALTO_EN_GRASA:10
Carne obscura de pollo con piel,,237.5,16.75,0,18.25,0,0,,,SMAE 2014,SMAE2014:A_O_A_ALTO_EN_GRASA:11
Carne obscura de pollo cruda,,126.6667,20,0,4.3333,0,0,,,SMAE 2014,SMAE2014:A_O_A_MUY_BAJOS_EN_GRASA:65
Carne promedio,,175.8621,20.3448,0,10,0,0,,,SMAE 2014,SMAE2014:A_O_A_BAJO_EN_GRASA:28
"Carne, pollo o pescado con salsas ligeras",,270,0,0,20,0,0,pieza,100,SMAE 2014,SMAE2014:PLATILLOS_PLATOS_FUERTES:21
"Carne, pollo ó pescado guisados",,282.5,0,2,20,0,0,pieza,100,SMAE 2014,SMAE2014:PLATILLOS_PLATOS_FUERTES:10
Carnero,,135,19,0,6,0,0,,,SMAE 2014,SMAE2014:A_O_A_BAJO_EN_GRASA:29
Carnero con hueso,,134.2105,18.9474,0,6.0526,0,0,,,SMAE 2014,SMAE2014:A_O_A_BAJO_EN_GRASA:30
Carpa,,124.3902,17.561,0,5.6098,0,0,,,SMAE 2014,SMAE2014:A_O_A_BAJO_EN_GRASA:31
Carpa cocida,,163.3333,22.6667,0,7.3333,0,0,,,SMAE 2014,SMAE2014:A_O_A_BAJO_EN_GRASA:32
Carpa horneada,,163.3333,22.6667,0,7.3333,0,0,,,SMAE 2014,SMAE2014:A_O_A_BAJO_EN_GRASA:33
Cáscara de limón,,50,2,17,0,0,0,cucharadita,2,SMAE 2014,SMAE2014:ALIMENTOS_LIBRES_EN_ENERGIA:46
Cáscara de naranja,,100,2.5,25,0,0,0,cucharadita,2,SMAE 2014,SMAE2014:ALIMENTOS_LIBRES_EN_ENERGIA:47
Cáscara de naranja cristalizada,,320,0,82,0,0,0,,,SMAE 2014,SMAE2014:AZUCARES_SIN_GRASA:29
Cáscara de papa cruda,,58.4,2.56,12.48,0.08,2.48,0,taza,50,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:64
Castaña,,200,1.8182,45,1.3636,0,0,pieza,11,SMAE 2014,SMAE2014:AZUCARES_SIN_GRASA:30
Castaña asada,,366.6667,5,78.3333,4.1667,0,0,,,SMAE 2014,SMAE2014:AZUCARES_SIN_GRASA:32
Castaña con cáscara,,216.6667,2.2222,46.1111,2.2222,0,0,pieza,9,SMAE 2014,SMAE2014:AZUCARES_SIN_GRASA:31
Caviar,,248.1481,24.4444,4.0741,17.7778,0,0,cucharadita,5.4,SMAE 2014,SMAE2014:A_O_A_MODERADOS_EN_GRASA:12
Caviar negro,,248.1481,24.4444,4.0741,17.7778,0,0,cucharadita,5.4,SMAE 2014,SMAE2014:A_O_A_MODERADOS_EN_GRASA:13
Caviar rojo,,248.1481,24.4444,4.0741,17.7778,0,0,cucharadita,5.4,SMAE 2014,SMAE2014:A_O_A_MODERADOS_EN_GRASA:14
Cazón,,131.25,21.25,0,4.375,0,0,,,SMAE 2014,SMAE2014:A_O_A_MUY_BAJOS_EN_GRASA:66
Cazón fileteado,,130.303,20.9091,0,4.5455,0,0,,,SMAE 2014,SMAE2014:A_O_A_MUY_BAJOS_EN_GRASA:67
Ccoc seco,,488.8889,3.3333,46.6667,34.4444,0,0,cucharada,6,SMAE 2014,SMAE2014:ACEITES_Y_GRASAS:72
Cebada,,345,11,76.5,2.5,10.5,0,,,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:65
Cebada perla cocida,,123.0769,2.3077,28.4615,0.3846,3.8462,0,taza,156,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:66
Cebolla blanca rebanada,,39.6552,1.0345,9.3103,0.1724,1.7241,0,taza,116,SMAE 2014,SMAE2014:VERDURAS:20
Cebolla cocida,,43.3962,1.3208,10,0.1887,1.3208,0,taza,212,SMAE 2014,SMAE2014:VERDURAS:21
Cebolla deshidratada,,400,0,80,0,0,0,cucharadita,1,SMAE 2014,SMAE2014:ALIMENTOS_LIBRES_EN_ENERGIA:48
Cebolla en polvo,,400,10,80,0,0,0,cucharadita,2,SMAE 2014,SMAE2014:ALIMENTOS_LIBRES_EN_ENERGIA:49
Cebolla morada rebanada,,34.4828,0.8621,7.5862,0.1724,1.2069,0,taza,116,SMAE 2014,SMAE2014:VERDURAS:22
Cebollín,,33.3333,3.3333,3.3333,0,0,0,cucharadita,1,SMAE 2014,SMAE2014:ALIMENTOS_LIBRES_EN_ENERGIA:50
Cebollín deshidratada,,0,0,0,0,0,0,cucharadita,0.4,SMAE 2014,SMAE2014:ALIMENTOS_LIBRES_EN_ENERGIA:51
Cebollín fresco,,33.3333,3.3333,3.3333,0,0,0,cucharadita,1,SMAE 2014,SMAE2014:ALIMENTOS_LIBRES_EN_ENERGIA:52
Cebollín liofilizado,,250,25,65,0,0,0,cucharada,0.2,SMAE 2014,SMAE2014:ALIMENTOS_LIBRES_EN_ENERGIA:53
Cebollita de cambray sin raíz,,31.9444,1.8056,7.3611,0.1389,2.6389,0,pieza,24,SMAE 2014,SMAE2014:VERDURAS:23
Cebollita en salmuera,,25.2632,0.9474,7.0526,0.2105,1.6842,0,taza,190,SMAE 2014,SMAE2014:VERDURAS:24
Cecina,,160,24,0.8,6.4,0,0,,,SMAE 2014,SMAE2014:A_O_A_MUY_BAJOS_EN_GRASA:68
Cecina de res,,196,14.6,0,14.8,0,0,,,SMAE 2014,SMAE2014:A_O_A_ALTO_EN_GRASA:12
Cecina enchilada,,160,24,0.8,6.4,0,0,,,SMAE 2014,SMAE2014:A_O_A_MUY_BAJOS_EN_GRASA:69
Centeno,,327.2727,11.8182,72.2727,1.8182,1.8182,0,cucharadita,4.4,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:67
Cerdo en canal,,191.3793,6.5517,0,18.2759,0,0,,,SMAE 2014,SMAE2014:A_O_A_ALTO_EN_GRASA:13
Cereal Avena Flakes,,357.8947,10,66.3158,5.7895,10,0,taza,25.33,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:68
Cereal Chewy para niños varios sabores,,371.4286,6.4286,75,5,8.5714,0,pieza,28,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:69
Cereal con almendras y pasas,,368.4211,7.8947,86.8421,3.6842,8.4211,0,taza,57,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:70
Cereal con avena con maple,,240.7407,17.037,65.1852,7.037,15.1852,0,taza,81,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:73
Cereal con leche y azúcar,,108.3333,0,15.4167,2.0833,0,0,taza,240,SMAE 2014,SMAE2014:PLATILLOS_DE_DESAYUNO:6
Cereal con leche y fruta,,112.5,0,16.4583,3.3333,0,0,taza,240,SMAE 2014,SMAE2014:PLATILLOS_DE_DESAYUNO:9
Cereal con plátano ó fresas,,112.5,0,16.4583,3.3333,0,0,taza,240,SMAE 2014,SMAE2014:PLATILLOS_DE_DESAYUNO:10
Cereal de arroz,,394.1176,8.2353,82.9412,2.9412,6.4706,0,taza,34,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:71
Cereal de arroz inflado con chocolate,,387.5,6.875,86.25,3.75,7.5,0,taza,32,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:72
"Cereal de avena integral, seco",,373.6842,15.2632,72.6316,5.2632,11.5789,0,taza,57,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:74
Cereal de galleta de chispa de chocolate,,400,3.3333,86.6667,5.3333,4,0,taza,30,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:75
Cereal de maíz reventado con azúcar,,368.75,3.125,85,3.125,3.75,0,taza,32,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:76
Cereal de salvado de trigo,,257.1429,12.381,72.8571,3.3333,31.9048,0,taza,63,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:78
Cereal de trigo con canela,,446.1538,3.0769,82.3077,12.3077,3.0769,0,taza,39,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:79
Cereal de trigo sabor frutas,,400,3.3333,86.6667,5.3333,0,0,taza,30,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:80
Cereal integral con pasitas,,330,10,78.5,2.5,13.5,0,taza,60,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:81
Cereal Multibran Flakes,,342.1053,12.6316,58.4211,6.8421,13.6842,0,taza,25.33,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:82
Cereal Multibran pasas,,347.3684,10.5263,63.6842,5.2632,12.1053,0,taza,25.33,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:83
Cereal multigrano,,335,11.5,73.5,2.5,12,0,taza,80,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:84
Cereal sin azúcar,,364.2857,8.5714,85.7143,0.7143,4.2857,0,taza,28,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:85
Cereales de maíz reventado sabor chocolate y crema de cacahucate,,435.7143,6.4286,75.7143,11.4286,4.2857,0,taza,42,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:77
Cereza,,63.6364,1.0227,16.7045,0.2273,2.3864,0,pieza,4.4,SMAE 2014,SMAE2014:FRUTAS:21
Cereza congeladas,,45.8065,0.9032,11.0323,0.4516,1.6129,0,taza,155,SMAE 2014,SMAE2014:FRUTAS:22
Cerezas en almibar,,90.625,0.7813,23.2813,0.1563,1.0938,0,taza,256,SMAE 2014,SMAE2014:FRUTAS:23
Cerezas maschino enlatadas,,320,0,84,0,6,0,pieza,5,SMAE 2014,SMAE2014:FRUTAS:24
Cerveza,,42.9775,0,3.5393,0,0,0,tarro o lata,356,SMAE 2014,SMAE2014:BEBIDAS_ALCOHOLICAS:7
Cerveza ligth,,29.0019,0,1.6384,0,0,0,tarro o lata,354,SMAE 2014,SMAE2014:BEBIDAS_ALCOHOLICAS:8
Chabacano,,48.4127,1.4286,11.1111,0.3968,1.9841,0,pieza,31.5,SMAE 2014,SMAE2014:FRUTAS:25
Chagua,,76,10.5333,9.3333,0.8667,3.1333,0,,,SMAE 2014,SMAE2014:FRUTAS:26
Chalacas crudas,,31.5789,1.4474,7.2368,0.2632,0.9211,0,pieza,25.33,SMAE 2014,SMAE2014:VERDURAS:36
Chambarete,,127.2727,20.6061,0,4.8485,0,0,,,SMAE 2014,SMAE2014:A_O_A_MUY_BAJOS_EN_GRASA:70
Chambarete de res,,127.2727,20.6061,0,4.8485,0,0,,,SMAE 2014,SMAE2014:A_O_A_MUY_BAJOS_EN_GRASA:71
Champaña,,67.3333,0,1.5333,0,0,0,copa,150,SMAE 2014,SMAE2014:BEBIDAS_ALCOHOLICAS:9
Champillonesal ajillo,,39.5833,0,3.3333,2.0833,0,0,taza,240,SMAE 2014,SMAE2014:PLATILLOS_GUARNICIONES:24
Champiñon cocido entero,,25.641,3.5897,4.1026,0.3846,1.7949,0,taza,156,SMAE 2014,SMAE2014:VERDURAS:25
Champiñon cocido rebanado,,25.7143,3.5714,4,0.2857,1.8571,0,taza,140,SMAE 2014,SMAE2014:VERDURAS:26
Champiñon crudo entero,,21.5054,3.1183,3.3333,0.3226,0.9677,0,taza,93,SMAE 2014,SMAE2014:VERDURAS:27
Champíñon crudo rebanado,,21.9048,3.0476,3.2381,0.381,1.0476,0,taza,70,SMAE 2014,SMAE2014:VERDURAS:28
Charales frescos,,159.2593,25.1852,1.1111,5.9259,0,0,,,SMAE 2014,SMAE2014:A_O_A_MUY_BAJOS_EN_GRASA:72
Charales secos,,316.6667,68.3333,2.5,4.1667,0,0,,,SMAE 2014,SMAE2014:A_O_A_MUY_BAJOS_EN_GRASA:73
Charritos de amaranto,,505,7.5,50.5,29,2.5,0,bolsa,40,SMAE 2014,SMAE2014:CEREALES_CON_GRASA:26
Chayote cocido picado,,23.75,0.625,5.125,0.5,2.75,0,taza,160,SMAE 2014,SMAE2014:VERDURAS:29
Chayote crudo,,19,0.8,4.5,0.1,1.7,0,pieza,200,SMAE 2014,SMAE2014:VERDURAS:30
Chayotes al horno con crema y queso,,40.625,0,2.5,2.0833,0,0,taza,80,SMAE 2014,SMAE2014:PLATILLOS_GUARNICIONES:38
Chayotes reyenos,,40.625,0,2.5,2.0833,0,0,taza,60,SMAE 2014,SMAE2014:PLATILLOS_GUARNICIONES:39
Cheescake,,320,5.6667,25.6667,22.6667,0.3333,0,rebanada,30,SMAE 2014,SMAE2014:CEREALES_CON_GRASA:27
Cheetos,,550,4,52,36,0,0,,,SMAE 2014,SMAE2014:CEREALES_CON_GRASA:28
Cheetos poffs,,530,8,52,32,3,0,,,SMAE 2014,SMAE2014:CEREALES_CON_GRASA:29
Cheez whiz,,275.7576,12.1212,9.0909,20.9091,0,0,cucharada,16.5,SMAE 2014,SMAE2014:A_O_A_ALTO_EN_GRASA:14
Chepil crudo,,63.4146,6.8293,7.3171,0.4878,2.1951,0,,,SMAE 2014,SMAE2014:VERDURAS:31
Cherimoya picada,,74.359,1.6667,17.6923,0.641,2.3077,0,taza,156,SMAE 2014,SMAE2014:FRUTAS:27
Cherna,,84.2105,19.2105,0,0.7895,0,0,,,SMAE 2014,SMAE2014:A_O_A_MUY_BAJOS_EN_GRASA:74
Chetos torciditos,,540,5,51,35,2,0,,,SMAE 2014,SMAE2014:CEREALES_CON_GRASA:30
Chewy candy,,338.4615,0,80.7692,1.5385,0,0,pieza,26,SMAE 2014,SMAE2014:AZUCARES_SIN_GRASA:33
Chía,,140.8163,7.1429,3.8776,12.0408,0,0,cucharada,7,SMAE 2014,SMAE2014:ACEITES_Y_GRASAS_CON_PROTEINAS:136
Chía,,140.8163,7.1429,3.8776,12.0408,0,0,cucharada,7,SMAE 2014,SMAE2014:ACEITES_Y_GRASAS_CON_PROTEINAS:33
Chicharo cocido con vaina,,78.5714,5.3571,14.2857,0.3571,5,0,taza,56,SMAE 2014,SMAE2014:VERDURAS:33
Chícharo cocido sin vaina,,85,5.25,15.25,0.25,5.5,0,taza,160,SMAE 2014,SMAE2014:VERDURAS:32
Chicharo en vaina cocido,,39.6226,3.2075,6.4151,0.1887,2.8302,0,taza,159,SMAE 2014,SMAE2014:VERDURAS:34
Chicharo germinado cocido,,97.0874,6.9903,16.9903,0.4854,0,0,taza,206,SMAE 2014,SMAE2014:LEGUMINOSAS:10
Chicharos o espinacas con crema,,77.0833,0,3.3333,6.25,0,0,taza,240,SMAE 2014,SMAE2014:PLATILLOS_GUARNICIONES:34
Chicharrón,,600,57.5,0,39.1667,0,0,,,SMAE 2014,SMAE2014:A_O_A_MODERADOS_EN_GRASA:15
Chicharrón de cerdo,,600,57.5,0,39.1667,0,0,,,SMAE 2014,SMAE2014:A_O_A_MODERADOS_EN_GRASA:16
Chicharrón de harina enchilado,,460.8696,9.1304,54.3478,24.3478,3.913,0,bolsa,46,SMAE 2014,SMAE2014:CEREALES_CON_GRASA:31
Chicharrón de puerco,,600,57.5,0,39.1667,0,0,,,SMAE 2014,SMAE2014:A_O_A_MODERADOS_EN_GRASA:17
Chicle,,246.6667,0,66,0,0,0,pieza,3,SMAE 2014,SMAE2014:AZUCARES_SIN_GRASA:34
Chicle bajo en azúcar,,266.6667,0,95,0,0,0,pieza,2,SMAE 2014,SMAE2014:AZUCARES_SIN_GRASA:35
Chicle casacabel,,266.6667,10,53.3333,6.6667,0,0,,,SMAE 2014,SMAE2014:ALIMENTOS_LIBRES_EN_ENERGIA:55
Chicle en polvo,,400,20,80,10,0,0,pieza,0.33,SMAE 2014,SMAE2014:ALIMENTOS_LIBRES_EN_ENERGIA:56
Chicle piquín,,400,20,80,10,0,0,pieza,0.33,SMAE 2014,SMAE2014:ALIMENTOS_LIBRES_EN_ENERGIA:57
Chicle piquín molido,,250,10,40,15,0,0,cucharadita,4,SMAE 2014,SMAE2014:ALIMENTOS_LIBRES_EN_ENERGIA:58
Chicle sin azúcar,,333.3333,0,66.6667,0,0,0,pieza,3,SMAE 2014,SMAE2014:ALIMENTOS_LIBRES_EN_ENERGIA:54
Chicloso,,383.3333,2.5,72.5,9.1667,0,0,pieza,12,SMAE 2014,SMAE2014:AZUCARES_SIN_GRASA:36
Chicoria cruda,,20,1.1667,3.4167,0.1667,0.9167,0,,,SMAE 2014,SMAE2014:VERDURAS:35
Chicozapote,,82.6667,0.4,19.8667,1.0667,5.3333,0,pieza,150,SMAE 2014,SMAE2014:FRUTAS:28
Chilacayote crudo,,14.0741,1.1852,2.6667,0.2222,0.2963,0,,,SMAE 2014,SMAE2014:VERDURAS:37
Chilaquiles,,168.75,0,21.25,6.25,0,0,taza,160,SMAE 2014,SMAE2014:PLATILLOS_DE_DESAYUNO:30
Chilaquiles,,89.7436,0,16.4103,1.2821,0,0,taza,195,SMAE 2014,SMAE2014:PLATILLOS_SOPAS:50
Chilaquiles rojos con pollo,,175,0,16.8421,7.8947,0,0,taza,190,SMAE 2014,SMAE2014:PLATILLOS_PLATOS_FUERTES:46
Chile chilaca,,40,1.6,7.4,0.4,1,0,pieza,25,SMAE 2014,SMAE2014:VERDURAS:38
Chile chipotle seco,,362.5,15,60,6.25,7.5,0,pieza,4,SMAE 2014,SMAE2014:VERDURAS:39
Chile costeño,,31.4815,1.6667,7.2222,0.1852,2.037,0,pieza,13.5,SMAE 2014,SMAE2014:VERDURAS:40
Chile cristalino,,37.037,1.6667,7.2222,0.1852,2.037,0,pieza,13.5,SMAE 2014,SMAE2014:VERDURAS:41
Chile cuaresmeño,,32,1.6,7.4,0.4,1,0,pieza,25,SMAE 2014,SMAE2014:VERDURAS:42
Chile de árbol seco,,300,12.8571,61.4286,5.7143,30,0,pieza,1.75,SMAE 2014,SMAE2014:VERDURAS:43
Chile habanero,,37.3134,2.2388,5.3731,0.7463,1.6418,0,pieza,13.4,SMAE 2014,SMAE2014:VERDURAS:44
Chile jalapeño,,29.4872,1.4103,5.8974,0.641,2.8205,0,pieza,13,SMAE 2014,SMAE2014:VERDURAS:45
Chile poblano,,46.875,2.5,10.3125,0.625,0.3125,0,pieza,64,SMAE 2014,SMAE2014:VERDURAS:46
Chiles secos,,328.5714,11.4286,61.4286,10,0,0,,,SMAE 2014,SMAE2014:VERDURAS:47
Chilorio,,213.3333,16.6667,2.3333,15.6667,0,0,,,SMAE 2014,SMAE2014:ACEITES_Y_GRASAS_CON_PROTEINAS:137
Chilorio,,213.3333,16.6667,2.3333,15.6667,0,0,,,SMAE 2014,SMAE2014:ACEITES_Y_GRASAS_CON_PROTEINAS:34
Chilorio de pavo,,213.3333,16.6667,2.3333,15.6667,0,0,,,SMAE 2014,SMAE2014:ACEITES_Y_GRASAS_CON_PROTEINAS:138
Chilorio de pavo,,213.3333,16.6667,2.3333,15.6667,0,0,,,SMAE 2014,SMAE2014:ACEITES_Y_GRASAS_CON_PROTEINAS:35
Chipirón (calamar) crudo,,91.1111,15.5556,3.1111,1.3333,0,0,,,SMAE 2014,SMAE2014:A_O_A_MUY_BAJOS_EN_GRASA:75
Chips ahoy,,478.9474,5.2632,66.3158,21.0526,1.5789,0,pieza,9.5,SMAE 2014,SMAE2014:CEREALES_CON_GRASA:32
Chips de platano,,519.0476,2.381,58.5714,33.8095,8.0952,0,bolsa individual,49,SMAE 2014,SMAE2014:CEREALES_CON_GRASA:33
Chirimoya,,94.6429,1.25,23.9286,0.3571,2.1429,0,pieza,168,SMAE 2014,SMAE2014:FRUTAS:29
Chispas de chocolate,,522.2222,7.2222,57.7778,28.8889,0,0,cucharadita,3.6,SMAE 2014,SMAE2014:AZUCARES_CON_GRASA:18
Chispas de chocolate hershey,,523.5294,4.7059,62.9412,28.2353,0,0,cucharadita,3.4,SMAE 2014,SMAE2014:AZUCARES_CON_GRASA:17
Chistorra,,486.6667,11.3333,4.6667,46.6667,0,0,,,SMAE 2014,SMAE2014:ACEITES_Y_GRASAS_CON_PROTEINAS:139
Chistorra,,486.6667,11.3333,4.6667,46.6667,0,0,,,SMAE 2014,SMAE2014:ACEITES_Y_GRASAS_CON_PROTEINAS:36
Choco chispas,,516.6667,5.5556,70.5556,1.1111,1.1111,0,pieza,4.5,SMAE 2014,SMAE2014:CEREALES_CON_GRASA:34
Chocolate amargo,,500,5,57.1429,31.4286,0,0,pieza,42,SMAE 2014,SMAE2014:AZUCARES_CON_GRASA:19
Chocolate blanco,,540,6,59.3333,32,0,0,,,SMAE 2014,SMAE2014:AZUCARES_CON_GRASA:20
Chocolate blanco son azúcar,,473.6842,8.9474,52.1053,35.2632,0,0,,,SMAE 2014,SMAE2014:AZUCARES_CON_GRASA:21
Chocolate con almendras,,513.3333,8.6667,52,33.3333,0,0,barra,45,SMAE 2014,SMAE2014:AZUCARES_CON_GRASA:23
Chocolate con arroz tostado,,538.4615,7.6923,60.7692,30,0,0,barra,39,SMAE 2014,SMAE2014:AZUCARES_CON_GRASA:22
Chocolate con azúcar,,466.6667,4,75.3333,16.6667,0,0,,,SMAE 2014,SMAE2014:AZUCARES_CON_GRASA:24
Chocolate con galleta y caramelo,,500,4.6667,64.6667,24.6667,0,0,barra,30,SMAE 2014,SMAE2014:AZUCARES_CON_GRASA:25
Chocolate con leche,,426.6667,9.3333,74,10.6667,0,0,,,SMAE 2014,SMAE2014:AZUCARES_CON_GRASA:26
Chocolate con leche con menos del 10% proteinas,,428.5714,9.2857,73.5714,10.7143,0,0,,,SMAE 2014,SMAE2014:AZUCARES_CON_GRASA:27
Chocolate con leche y almendras sin azúcar,,573.3333,10,40,42,0,0,,,SMAE 2014,SMAE2014:AZUCARES_CON_GRASA:28
Chocolate con nugar,,457.8947,4.2105,71.5789,17.3684,0,0,pieza,57,SMAE 2014,SMAE2014:AZUCARES_CON_GRASA:29
Chocolate con nugar y cacahuate,,473.6842,7.3684,60.5263,23.6842,0,0,pieza,57,SMAE 2014,SMAE2014:AZUCARES_CON_GRASA:30
Chocolate de coco y almendras,,487.5,4.375,60.625,27.5,0,0,pieza,48,SMAE 2014,SMAE2014:AZUCARES_CON_GRASA:31
Chocolate de leche,,517.6471,7.6471,57.6471,28.8235,0,0,pieza,25.5,SMAE 2014,SMAE2014:AZUCARES_CON_GRASA:32
Chocolate de menta,,400,1.7647,75.2941,11.7647,0,0,pieza,8.5,SMAE 2014,SMAE2014:AZUCARES_CON_GRASA:33
Chocolate en polvo con más del 10% proteínas,,400,12.6667,73.3333,6.6667,0,0,,,SMAE 2014,SMAE2014:AZUCARES_CON_GRASA:34
Chocolate en polvo con menos del 10% proteinas,,400,7.5,84.1667,3.3333,0,0,,,SMAE 2014,SMAE2014:AZUCARES_CON_GRASA:35
Chocolate en polvo DICONSA,,376,60,24,4.4,0,0,,,SMAE 2014,SMAE2014:AZUCARES_CON_GRASA:36
Chocolate en polvo sin azúcar,,400,20,60,10,0,0,cucharadita,5,SMAE 2014,SMAE2014:AZUCARES_SIN_GRASA:37
Chocolate en polvo sin azúcares,,400,20,60,10,0,0,cucharadita,5,SMAE 2014,SMAE2014:AZUCARES_CON_GRASA:37
Chocolate fundido,,421.4286,2.1429,77.8571,10.7143,0,0,cucharada,18.67,SMAE 2014,SMAE2014:AZUCARES_CON_GRASA:38
Chocolate para repostería sin azúcar,,500,10,30,55,0,0,,,SMAE 2014,SMAE2014:ALIMENTOS_LIBRES_EN_ENERGIA:59
Chocolate rallado,,511.7647,5.2941,58.2353,31.7647,0,0,cucharadita,3.4,SMAE 2014,SMAE2014:AZUCARES_CON_GRASA:39
Chocolate semi amargo,,476.4706,4.1176,62.9412,30,0,0,,,SMAE 2014,SMAE2014:AZUCARES_CON_GRASA:40
Chocolate sin azúcar,,566.6667,14,40.6667,38.6667,0,0,,,SMAE 2014,SMAE2014:AZUCARES_CON_GRASA:41
Chongos zamoranos,,179.6296,6.0185,32.037,2.963,0,0,taza,216,SMAE 2014,SMAE2014:LECHE_CON_AZUCAR:15
Chorizo,,426.6667,23.3333,0,37.3333,0,0,,,SMAE 2014,SMAE2014:ACEITES_Y_GRASAS_CON_PROTEINAS:140
Chorizo,,426.6667,23.3333,0,37.3333,0,0,,,SMAE 2014,SMAE2014:ACEITES_Y_GRASAS_CON_PROTEINAS:37
Chorizo de pollo,,205.7143,14.2857,0.2857,16.2857,0,0,,,SMAE 2014,SMAE2014:ACEITES_Y_GRASAS_CON_PROTEINAS:141
Chorizo de pollo,,205.7143,14.2857,0.2857,16.2857,0,0,,,SMAE 2014,SMAE2014:ACEITES_Y_GRASAS_CON_PROTEINAS:38
Chorizo vegetariano,,466.6667,27.3333,1.3333,38,0,0,,,SMAE 2014,SMAE2014:ACEITES_Y_GRASAS_CON_PROTEINAS:142
Chorizo vegetariano,,466.6667,27.3333,1.3333,38,0,0,,,SMAE 2014,SMAE2014:ACEITES_Y_GRASAS_CON_PROTEINAS:39
Chuleta ahumada,,100,17.9412,0.2941,2.9412,0,0,pieza,68,SMAE 2014,SMAE2014:A_O_A_MUY_BAJOS_EN_GRASA:76
Chuleta de carnero,,291.6667,15.5556,0,25,0,0,,,SMAE 2014,SMAE2014:A_O_A_ALTO_EN_GRASA:15
Chuleta de cerdo,,142.1053,20,0,6.3158,0,0,pieza,76,SMAE 2014,SMAE2014:A_O_A_BAJO_EN_GRASA:34
Chuleta de cordero entera,,208.8889,18.4444,0,14.4444,0,0,pieza,135,SMAE 2014,SMAE2014:A_O_A_ALTO_EN_GRASA:16
Churritos barcel,,553.3333,5.3333,51.3333,36.6667,4.6667,0,paquete,60,SMAE 2014,SMAE2014:CEREALES_CON_GRASA:35
Cilantro picado crudo,,23.3333,2.1667,3.6667,0.5,2.8333,0,taza,60,SMAE 2014,SMAE2014:VERDURAS:48
Ciricote,,65.5556,1.2222,16.6667,0.1111,1.5556,0,,,SMAE 2014,SMAE2014:FRUTAS:30
